sample	aligner	AlignedBases	AlignedBasesPct	AlignedReadLengthMean	AlignedReadLengthMedian	AlignedReadLengthMode	AlignedReadLengthStandardDeviation	ChimericReadPairPct	DeletedBases	DeletedBasesPct	DuplicateBases	DuplicateBasesPct	DuplicateReads	DuplicateReadsPct	FilteredRecords	FilteredRecordsPct	InputFileName	InputFileSize	InsertSizeMean	InsertSizeMedian	InsertSizeMode	InsertSizeStandardDeviation	InsertedBases	InsertedBasesPct	MappedBases	MappedBasesPct	MappedReads	MappedReadsPct	MatchedBases	MatchedBasesPct	MismatchedBases	MismatchedBasesPct	PerfectBases	PerfectBasesPct	PerfectReads	PerfectReadsPct	Q20Bases	Q20BasesPct	R1AlignedBases	R1AlignedBasesPct	R1AlignedReadLengthMean	R1AlignedReadLengthMedian	R1AlignedReadLengthMode	R1AlignedReadLengthStandardDeviation	R1DeletedBases	R1DeletedBasesPct	R1InsertedBases	R1InsertedBasesPct	R1MappedBases	R1MappedBasesPct	R1MappedReads	R1MappedReadsPct	R1MatchedBases	R1MatchedBasesPct	R1MismatchedBases	R1MismatchedBasesPct	R1PerfectBases	R1PerfectBasesPct	R1PerfectReads	R1PerfectReadsPct	R1Q20Bases	R1Q20BasesPct	R1SoftClippedBases	R1SoftClippedBasesPct	R1SoftClippedReads	R1SoftClippedReadsPct	R1UnmappedBases	R1UnmappedBasesPct	R1UnmappedReads	R1UnmappedReadsPct	R1UnpairedReads	R1UnpairedReadsPct	R1YieldBases	R1YieldReads	R2AlignedBases	R2AlignedBasesPct	R2AlignedReadLengthMean	R2AlignedReadLengthMedian	R2AlignedReadLengthMode	R2AlignedReadLengthStandardDeviation	R2DeletedBases	R2DeletedBasesPct	R2InsertedBases	R2InsertedBasesPct	R2MappedBases	R2MappedBasesPct	R2MappedReads	R2MappedReadsPct	R2MatchedBases	R2MatchedBasesPct	R2MismatchedBases	R2MismatchedBasesPct	R2PerfectBases	R2PerfectBasesPct	R2PerfectReads	R2PerfectReadsPct	R2Q20Bases	R2Q20BasesPct	R2SoftClippedBases	R2SoftClippedBasesPct	R2SoftClippedReads	R2SoftClippedReadsPct	R2UnmappedBases	R2UnmappedBasesPct	R2UnmappedReads	R2UnmappedReadsPct	R2UnpairedReads	R2UnpairedReadsPct	R2YieldBases	R2YieldReads	SoftClippedBases	SoftClippedBasesPct	SoftClippedReads	SoftClippedReadsPct	TotalPairs	TotalRecords	TotalSameChrPairs	TotalSameChrPairsPct	UnfilteredRecords	UnfilteredRecordsPct	UnmappedBases	UnmappedBasesPct	UnmappedReads	UnmappedReadsPct	UnpairedReads	UnpairedReadsPct	WgsAlignedReads	WgsAlignedReadsPct	WgsCalculatedAlignedReads	WgsCovDuplicateReads	WgsCovDuplicateReadsPct	WgsCoverageBases1	WgsCoverageBases10	WgsCoverageBases100	WgsCoverageBases1000	WgsCoverageBases1000Pct	WgsCoverageBases100Pct	WgsCoverageBases10Pct	WgsCoverageBases15	WgsCoverageBases15Pct	WgsCoverageBases1Pct	WgsCoverageBases20	WgsCoverageBases20Pct	WgsCoverageBases30	WgsCoverageBases30Pct	WgsCoverageBases40	WgsCoverageBases40Pct	WgsCoverageBases50	WgsCoverageBases500	WgsCoverageBases500Pct	WgsCoverageBases50Pct	WgsCoverageBases60	WgsCoverageBases60Pct	WgsCoverageBases70	WgsCoverageBases70Pct	WgsCoverageMean	WgsCoverageMedian	WgsCoverageStandardDeviation	WgsExpectedAlignedReads	WgsFilteredLowBaseQualityBases	WgsFilteredOverlapBases	WgsReadsPaired	WgsReadsPairedWithMates	WgsTotalReads	YieldBases	YieldReads
RIH0_ANA0-HG004-19_sent	sent	106263380811	96.972498	147.963047	151	151	15.343975	2.130677	43504107	0.04094	11376768991	10.539593	75342841	10.539593	0	0.0	results/day/b37/RIH0_ANA0-HG004-19/align/sent/RIH0_ANA0-HG004-19.sent.mrkdup.sort.bam	42273880649	404.292117	368	283	172.398176	41556761	0.039107	108722694142	99.216787	720017842	99.216787	105525415216	99.305532	696408834	0.655361	74307173750	68.345596	495688443	68.843911	103292888286	97.204594	53332622784	97.416896	148.397671	151	151	14.081178	21979335	0.041212	21029732	0.039431	54393521547	99.354724	360221997	99.354724	53000381459	99.377039	311211593	0.58353	38475480959	70.735411	256328284	71.158421	52033155058	97.563466	714813105	1.314151	17589622	4.882995	353267822	0.645276	2339522	0.645276	1180070	0.324963	54746789369	362561519	52930758027	96.528809	147.527908	151	151	16.500336	21524772	0.040666	20527029	0.038781	54329172595	99.079071	359795845	99.079071	52525033757	99.233481	385197241	0.727738	35831692791	65.952951	239360159	66.52666	51259733228	96.842999	964961820	1.776139	22255248	6.185521	504983864	0.920929	3344264	0.920929	213952	0.058917	54834156459	363140109	1679774925	1.545009	39844870	5.533873	359581893	725701628	352208208	96.989619	725701628	100.0	858251686	0.783213	5683786	0.783213	2164194	0.595967	714855336	98.505406	639512495	75342841	10.382069	2844346684	2833754335	6437360	541811	0.017468	0.207536	91.358244	2820343345	90.925883	91.699734	2750476875	88.673437	1762753212	56.829922	382723410	12.338733	44945071	838568	0.027035	1.448997	17270914	0.556802	12419157	0.400385	30.656986	31	178.739947	714855336	0	0	714855336	713499938	725701628	109580945828	725701628
RIH0_ANA0-HG004-19_strobe	strobe	105429472773	96.719375	125.31128	151	151	59.158883	2.514181	73502778	0.069717	10920656579	10.233591	72322229	10.233591	0	0.0	results/day/b37/RIH0_ANA0-HG004-19/align/strobe/RIH0_ANA0-HG004-19.strobe.mrkdup.sort.bam	38849081589	407.565904	370	285	172.766082	75629660	0.071735	106713824117	97.89762	829163372	98.202514	104694439365	99.30282	659403748	0.625445	74357427053	69.679283	494961956	59.694141	102554880504	97.273445	52922431452	97.181198	125.571422	151	151	58.90904	35181774	0.066478	37690084	0.071218	53467473126	98.182055	415613796	98.446992	52591338967	99.374382	293402401	0.554401	38510395002	72.025837	256099997	61.619705	51665742934	97.625414	545041674	1.019389	15272802	3.674758	990006887	1.817945	6556337	1.553008	2676478	0.633981	54457480013	422170133	52507041321	96.25832	125.049839	151	151	59.407767	38321004	0.072983	37939576	0.072256	53246350991	97.613656	413549576	97.958037	52103100398	99.230692	366001347	0.697052	35847032051	67.322983	238861959	57.758966	50889137570	96.918692	739309670	1.38847	19142539	4.628838	1301704107	2.386344	8620557	2.041963	612258	0.145026	54548055098	422170133	1284351344	1.203547	34415341	4.15061	412937318	844340266	400764836	94.929699	844340266	100.0	2291710994	2.10238	15176894	1.797486	5944079	1.407982	706714067	83.70015	634391838	72322229	8.565531	2844520303	2833470450	6321908	518370	0.016712	0.203814	91.349092	2819640536	90.903225	91.705331	2748107916	88.597064	1750735142	56.442468	375846207	12.117017	43935305	797007	0.025695	1.416443	17046964	0.549582	12283078	0.395998	30.500602	31	175.169635	706714067	0	0	706714067	704777158	844340266	109005535111	844340266
RIH0_ANA0-HG005-19_bwa2a	bwa2a	107306865964	97.2489	147.97634	151	151	15.261708	2.195936	44097180	0.041094	12635054105	11.589299	83675855	11.589299	0	0.0	results/day/b37/RIH0_ANA0-HG005-19/align/bwa2a/RIH0_ANA0-HG005-19.bwa2a.mrkdup.sort.bam	41645997531	399.160683	364	276	168.950518	44791458	0.041741	109769467969	99.480681	726950119	99.480681	106534279207	99.280021	727795299	0.678237	74340102608	67.723843	495921122	68.219415	104274389433	97.174014	53863209814	97.715632	148.43743	151	151	13.893559	22300713	0.041402	22594897	0.041949	54912663473	99.619492	363660023	99.619492	53514410537	99.352435	326204380	0.605616	38520173352	70.14807	256623365	70.566834	52542489399	97.54801	725285349	1.320798	18113883	4.980994	209745191	0.380508	1389041	0.380508	1207737	0.330257	55122408664	365049064	53443656150	96.782995	147.51478	151	151	16.505249	21796467	0.040784	22196561	0.041533	54856804496	99.342115	363290096	99.342115	53019868670	99.207039	401590919	0.751429	35819929256	65.297149	239297757	65.869607	51731900034	96.797083	991299344	1.807067	22892446	6.301423	363284860	0.657885	2405860	0.657885	229609	0.062787	55220089356	365695956	1716584693	1.563809	41006329	5.640872	363060487	730745020	355529500	97.21997	730745020	100.0	573030051	0.519319	3794901	0.519319	1198123	0.327628	722009607	98.804588	638333752	83675855	11.45076	2862668458	2841615906	6793249	608076	0.019604	0.21901	91.611695	2772922367	89.397064	92.290415	2648285777	85.378868	1735226933	55.942494	408969227	13.18488	51063240	924459	0.029804	1.646243	18601441	0.599697	13070321	0.421378	30.594568	31	193.983215	722009607	0	0	722009607	720610952	730745020	110342498020	730745020
RIH0_ANA0-HG005-19_sent	sent	107257778386	97.160721	147.8934	151	151	15.512415	2.183772	45000744	0.041956	12565346918	11.528098	83214218	11.528098	0	0.0	results/day/b37/RIH0_ANA0-HG005-19/align/sent/RIH0_ANA0-HG005-19.sent.mrkdup.sort.bam	42522866008	399.292241	364	276	169.261297	43167941	0.040247	109793208189	99.45747	727107339	99.45747	106492278392	99.286299	722332053	0.673454	74351930973	67.719973	496067188	68.224753	104230779734	97.177828	53840707381	97.63413	148.354528	151	151	14.165384	22745874	0.042247	21831963	0.040549	54926602283	99.60328	363752333	99.60328	53495184593	99.35825	323690825	0.601201	38524145584	70.1375	256667939	70.56118	52521692767	97.550154	738760096	1.344995	18340085	5.041915	218772877	0.39672	1448827	0.39672	1281242	0.350188	55145375160	365201160	53417071005	96.688181	147.431767	151	151	16.740061	22254870	0.041662	21335978	0.039942	54866605906	99.311928	363355006	99.311928	52997093799	99.213777	398641228	0.746281	35827785389	65.299803	239399249	65.885772	51709086967	96.80255	1001031983	1.824483	23094457	6.355893	380137366	0.688072	2517466	0.688072	255225	0.069758	55246743272	365872472	1739792079	1.584608	41434542	5.698545	363099781	731073632	355483416	97.160471	731073632	100.0	598910243	0.54253	3966293	0.54253	1236224	0.337884	721838215	98.736732	638623997	83214218	11.382467	2862670394	2841624412	6853254	610153	0.019671	0.220944	91.61197	2772933191	89.397413	92.290477	2648293587	85.37912	1735007120	55.935407	408759196	13.178109	51041064	937413	0.030222	1.645528	18641842	0.601	13132903	0.423396	30.598883	31	190.473803	721838215	0	0	721838215	720344370	731073632	110392118432	731073632
RIH0_ANA0-HG005-19_strobe	strobe	106361693347	96.847277	123.425088	151	151	60.765789	2.597232	76881293	0.072283	12095636805	11.231503	80103555	11.231503	0	0.0	results/day/b37/RIH0_ANA0-HG005-19/align/strobe/RIH0_ANA0-HG005-19.strobe.mrkdup.sort.bam	39263913074	402.588622	366	276	169.801848	77654425	0.07301	107693837975	98.060257	848811726	98.365087	105602600739	99.28631	681438183	0.64068	74402804196	69.087336	495401543	58.364126	103440367974	97.253405	53400049541	97.333276	123.691045	151	151	60.521904	36678817	0.068687	38624202	0.07233	53965595852	98.364108	425516141	98.622417	53057503904	99.358529	303921435	0.569141	38560469255	71.453801	256487765	60.276859	52128128128	97.618127	565546311	1.047976	15938888	3.745778	897501116	1.635892	5943716	1.377583	2904627	0.673209	54863096968	431459857	52961643806	96.362145	123.157737	151	151	61.008803	40202476	0.075909	39030223	0.073695	53728242123	97.756948	423295585	98.107756	52545096835	99.213493	377516748	0.712812	35842334941	66.710418	238913778	56.441358	51312239846	96.885663	766598317	1.426807	19832971	4.685372	1232805072	2.243052	8164272	1.892244	684071	0.158548	54961047195	431459857	1332144628	1.236974	35771859	4.214346	422611514	862919714	410150423	95.061085	862919714	100.0	2130306188	1.939743	14107988	1.634913	5259645	1.219035	713204225	82.650125	633100670	80103555	9.282851	2862695224	2841126715	6700288	583678	0.018817	0.216013	91.595924	2771802662	89.360965	92.291278	2645737077	85.2967	1722817996	55.542439	401154269	12.932931	49812846	897827	0.028945	1.605931	18337898	0.591201	12923114	0.416632	30.427476	31	187.711415	713204225	0	0	713204225	711123232	862919714	109824144163	862919714
RIH0_ANA0-HG006-19_bwa2a	bwa2a	103813448154	94.542427	146.302814	151	151	18.192424	3.290307	46556475	0.044846	10728844601	10.077793	71051951	10.077793	0	0.0	results/day/b37/RIH0_ANA0-HG006-19/align/bwa2a/RIH0_ANA0-HG006-19.bwa2a.mrkdup.sort.bam	44725870982	414.34229	390	301	165.836662	47071801	0.045343	107546131738	97.941765	712226038	97.941765	102946135501	99.164547	820240852	0.79011	68787777804	63.961183	461382639	64.780367	100682844917	96.984395	51931831978	94.760122	146.403689	151	151	17.09478	24691402	0.047546	23845525	0.045917	53725830049	98.033634	355800199	98.033634	51565564011	99.294714	342422442	0.659369	36362126500	67.680902	244070631	68.597666	50780935417	97.783832	1350695291	2.514052	38484520	10.816329	1077636717	1.966366	7136667	1.966366	2099968	0.576508	54803466766	362936866	51881616176	94.32552	146.202117	151	151	19.225213	21865073	0.042144	23226276	0.044768	53820301689	97.850228	356425839	97.850228	51380571490	99.034254	477818410	0.920978	32425651304	60.247992	217312008	60.969768	49901909500	96.184185	1296114375	2.408226	28466053	7.986529	1182433435	2.149772	7830685	2.149772	1491793	0.409545	55002735124	364256524	2646809666	2.461092	66950573	9.400186	354934046	727193390	343389577	94.271359	727193390	100.0	2260070152	2.058235	14967352	2.058235	5730717	1.573264	705034820	96.952864	633982869	71051951	9.770709	2860348467	2711461053	7193031	654296	0.021094	0.231898	87.415595	2499180178	80.571809	92.21562	2219154436	71.543976	1534592951	49.474196	758767594	24.462133	221819282	1018320	0.03283	7.151297	45756758	1.475166	16287906	0.525111	30.102434	29	224.628322	705034820	0	0	705034820	701528902	727193390	109806201890	727193390
RIH0_ANA0-HG006-19_sent	sent	103749141402	94.43325	146.206396	151	151	18.428344	3.261841	47971571	0.046238	10651591038	10.00896	70540338	10.00896	0	0.0	results/day/b37/RIH0_ANA0-HG006-19/align/sent/RIH0_ANA0-HG006-19.sent.mrkdup.sort.bam	45670625757	414.45085	390	301	166.194515	45121762	0.043491	107565286843	97.906734	712352893	97.906734	102890804237	99.17268	813215403	0.783829	68800399485	63.961527	461508862	64.78655	100627894456	96.991544	51902489682	94.655248	146.311972	151	151	17.325119	25443982	0.049023	22886984	0.044096	53737318884	98.00145	355876284	98.00145	51540225278	99.302029	339377420	0.653875	36366556065	67.674675	244096488	68.590265	50754682135	97.788531	1361805394	2.534189	38662163	10.863934	1095868910	1.99855	7257410	1.99855	2189032	0.600641	54833187794	363133694	51846651720	94.212054	146.100997	151	151	19.466878	22527589	0.04345	22234778	0.042886	53827967959	97.812361	356476609	97.812361	51350578959	99.043192	473837983	0.913922	32433843420	60.254631	217412374	60.98924	49873212321	96.193699	1309613879	2.432962	28694647	8.049517	1203898387	2.187639	7972837	2.187639	1569508	0.430652	55031866346	364449446	2671419273	2.483533	67356810	9.45554	354907101	727583140	343321764	94.20285	727583140	100.0	2299767297	2.093266	15230247	2.093266	5783805	1.586998	704771925	96.864796	634231587	70540338	9.695158	2860319018	2711380240	7253641	658121	0.021217	0.233852	87.412989	2499126804	80.570088	92.21467	2219111813	71.542602	1534333898	49.465844	758303803	24.44718	221594343	1034681	0.033357	7.144046	45762685	1.475357	16342166	0.52686	30.104254	29	220.084154	704771925	0	0	704771925	701109288	727583140	109865054140	727583140
RIH0_ANA0-HG006-19_strobe	strobe	102423215458	93.887942	119.339413	151	151	64.339937	3.494699	91430307	0.089267	10199126937	9.764212	67543887	9.764212	0	0.0	results/day/b37/RIH0_ANA0-HG006-19/align/strobe/RIH0_ANA0-HG006-19.strobe.mrkdup.sort.bam	41654514716	417.78303	392	306	165.095823	86280011	0.084239	104454172084	95.749652	840028070	96.473449	101593889639	99.190295	743045808	0.725466	68817162402	65.882636	460337938	54.800304	99502607731	97.14849	51323972728	94.285398	119.16477	151	151	64.070931	48487385	0.094473	42960358	0.083704	52377460751	96.220722	421743396	96.870668	50968251473	99.30691	312760897	0.609386	36382518264	69.462165	243599543	57.760132	50247148759	97.901908	1053488023	2.011338	34149841	8.097303	2057238345	3.779278	13624095	3.129332	5017852	1.152556	54434699096	435367491	51099242730	93.492096	119.5155	151	151	64.609555	42942922	0.084038	43319653	0.084776	52076711333	95.28049	418284674	96.07623	50625638166	99.073167	430284911	0.842057	32434644138	62.282435	216738395	51.816002	49255458972	96.391759	977468603	1.876978	23639015	5.651418	2579505367	4.71951	17082817	3.92377	1559130	0.358118	54656216700	435367491	2030956626	1.944352	57788856	6.879396	416725544	870734982	400662578	92.028593	870734982	100.0	4636743712	4.250348	30706912	3.526551	12064965	2.771214	691749484	79.44432	624205597	67543887	7.757112	2860172054	2707979442	7048504	634246	0.020448	0.227239	87.30335	2492738250	80.364125	92.209932	2209587530	71.235546	1517921625	48.936724	739798394	23.850579	211858114	989825	0.031911	6.830156	43357620	1.397819	15797232	0.509292	29.783545	29	197.829763	691749484	0	0	691749484	688309906	870734982	109090915796	870734982
RIH0_ANA0-HG007-19_bwa2a	bwa2a	104864050107	94.565647	146.550746	151	151	18.095741	3.187562	43956705	0.041918	10732636060	9.993769	71077060	9.993769	0	0.0	results/day/b37/RIH0_ANA0-HG007-19/align/bwa2a/RIH0_ANA0-HG007-19.bwa2a.mrkdup.sort.bam	44824899228	423.463002	400	320	168.566986	43522445	0.041504	108423590171	97.775615	718037021	97.775615	104007686133	99.183358	812841529	0.775138	69660758869	64.248711	467264007	65.075197	101666582364	96.950845	52540682755	94.938753	146.840236	151	151	16.737049	23028262	0.043829	21914761	0.04171	54180775684	97.90233	358813084	97.90233	52183400005	99.319988	335367989	0.638302	37002593135	68.294691	248158981	69.161074	51385815965	97.801957	1228380859	2.26719	33458673	9.32482	1160885433	2.09767	7687983	2.09767	2011490	0.546792	55341661117	366501067	52323367352	94.193931	146.261588	151	151	19.35359	20928443	0.039998	21607684	0.041296	54242814487	97.649372	359223937	97.649372	51824286128	99.04616	477473540	0.912544	32658165734	60.207358	219105026	60.993994	50280766399	96.096197	1300841660	2.398182	27833095	7.748118	1305740035	2.350628	8647285	2.350628	1128140	0.306667	55548554522	367871222	2529222519	2.332723	61291768	8.536018	358095797	734372289	346869117	94.290908	734372289	100.0	2466625468	2.224385	16335268	2.224385	6635795	1.803836	711213726	96.846482	640136666	71077060	9.678614	2841707080	2765926595	7117346	579666	0.018688	0.229458	89.171525	2635105730	84.953953	91.614635	2415847432	77.88522	1648595080	53.149544	642068496	20.699836	121997318	920869	0.029688	3.933108	24830837	0.800529	13708785	0.441962	30.438962	30	236.930685	711213726	0	0	711213726	708150048	734372289	110890215639	734372289
RIH0_ANA0-HG007-19_sent	sent	104806714090	94.468066	146.460543	151	151	18.324462	3.158186	45039336	0.042974	10664754614	9.933661	70627514	9.933661	0	0.0	results/day/b37/RIH0_ANA0-HG007-19/align/sent/RIH0_ANA0-HG007-19.sent.mrkdup.sort.bam	45764517164	423.578114	400	320	168.912759	41994678	0.040069	108443931381	97.74649	718171731	97.74649	103957999288	99.19021	806720124	0.769722	69673943148	64.248817	467419280	65.084611	101617584104	96.957132	52514743589	94.848142	146.754874	151	151	16.960739	23595390	0.044931	21146696	0.040268	54192396795	97.878191	358890045	97.878191	52160918165	99.326236	332678728	0.633496	37006760955	68.287736	248192905	69.155695	51362567801	97.805996	1240419871	2.288919	33665376	9.380415	1174785587	2.121809	7780037	2.121809	2099910	0.570536	55367182382	366670082	52291970501	94.089424	146.166532	151	151	19.587743	21443946	0.041008	20847982	0.039868	54251534586	97.615286	359281686	97.615286	51797081123	99.053604	474041396	0.906528	32667182193	60.214301	219226375	61.017965	50255016303	96.104652	1312628745	2.419524	28056322	7.809004	1325349801	2.384714	8777151	2.384714	1186739	0.322432	55576884387	368058837	2553048616	2.354257	61721698	8.594281	358094947	734728919	346837831	94.234344	734728919	100.0	2500135388	2.25351	16557188	2.25351	6677241	1.814178	710991806	96.769269	640364292	70627514	9.612731	2841716481	2765893569	7178627	584218	0.018835	0.231434	89.17046	2635057229	84.952389	91.614938	2415748099	77.882017	1648313649	53.140471	641714180	20.688413	121884083	939404	0.030286	3.929457	24858934	0.801435	13772216	0.444007	30.440351	30	233.048909	710991806	0	0	710991806	707789100	734728919	110944066769	734728919
RIH0_ANA0-HG007-19_strobe	strobe	103597074777	93.973623	121.045898	151	151	62.967805	3.42666	85830784	0.082851	10200606133	9.669694	67553683	9.669694	0	0.0	results/day/b37/RIH0_ANA0-HG007-19/align/strobe/RIH0_ANA0-HG007-19.strobe.mrkdup.sort.bam	41757212276	427.159675	402	320	167.417821	78997170	0.076254	105490477081	95.691142	839193807	96.38688	102774700303	99.20618	743377304	0.717566	69685944859	66.058991	465671368	55.490325	100581151040	97.088795	51977032829	94.465477	121.040818	151	151	62.660762	44185752	0.08501	38451668	0.073978	52907208162	96.156021	421318835	96.78243	51631189506	99.334623	307391655	0.591399	37023153911	69.977523	247441291	58.730175	50887997128	97.904775	930175333	1.758126	29441758	6.987999	2115043712	3.843979	14006912	3.21757	4813712	1.105772	55022251874	435325747	51620041948	93.483516	121.05102	151	151	63.27587	41645032	0.080676	40545502	0.078546	52583268919	95.227913	417874972	95.991329	51143510797	99.076849	435985649	0.844605	32662790948	62.116319	218230077	52.223773	49693153912	96.267171	963226971	1.831813	23073756	5.521689	2635067025	4.772087	17450775	4.008671	1369849	0.314672	55218335944	435325747	1893402304	1.794856	52515514	6.257853	416505123	870651494	400733936	92.05381	870651494	100.0	4750110737	4.308858	31457687	3.61312	12637063	2.902898	698612431	80.240192	631058748	67553683	7.758981	2841705158	2764118924	6973418	561697	0.018109	0.224818	89.113247	2631007593	84.821832	91.614573	2408251317	77.640326	1630573604	52.568544	624207249	20.124002	116373164	884751	0.028524	3.751789	23983175	0.773201	13477446	0.434503	30.160324	30	219.404835	698612431	0	0	698612431	695246772	870651494	110240587818	870651494
