sample	aligner	AlignedBases	AlignedBasesPct	AlignedReadLengthMean	AlignedReadLengthMedian	AlignedReadLengthMode	AlignedReadLengthStandardDeviation	ChimericReadPairPct	DeletedBases	DeletedBasesPct	DuplicateBases	DuplicateBasesPct	DuplicateReads	DuplicateReadsPct	FilteredRecords	FilteredRecordsPct	InputFileName	InputFileSize	InsertSizeMean	InsertSizeMedian	InsertSizeMode	InsertSizeStandardDeviation	InsertedBases	InsertedBasesPct	MappedBases	MappedBasesPct	MappedReads	MappedReadsPct	MatchedBases	MatchedBasesPct	MismatchedBases	MismatchedBasesPct	PerfectBases	PerfectBasesPct	PerfectReads	PerfectReadsPct	Q20Bases	Q20BasesPct	R1AlignedBases	R1AlignedBasesPct	R1AlignedReadLengthMean	R1AlignedReadLengthMedian	R1AlignedReadLengthMode	R1AlignedReadLengthStandardDeviation	R1DeletedBases	R1DeletedBasesPct	R1InsertedBases	R1InsertedBasesPct	R1MappedBases	R1MappedBasesPct	R1MappedReads	R1MappedReadsPct	R1MatchedBases	R1MatchedBasesPct	R1MismatchedBases	R1MismatchedBasesPct	R1PerfectBases	R1PerfectBasesPct	R1PerfectReads	R1PerfectReadsPct	R1Q20Bases	R1Q20BasesPct	R1SoftClippedBases	R1SoftClippedBasesPct	R1SoftClippedReads	R1SoftClippedReadsPct	R1UnmappedBases	R1UnmappedBasesPct	R1UnmappedReads	R1UnmappedReadsPct	R1UnpairedReads	R1UnpairedReadsPct	R1YieldBases	R1YieldReads	R2AlignedBases	R2AlignedBasesPct	R2AlignedReadLengthMean	R2AlignedReadLengthMedian	R2AlignedReadLengthMode	R2AlignedReadLengthStandardDeviation	R2DeletedBases	R2DeletedBasesPct	R2InsertedBases	R2InsertedBasesPct	R2MappedBases	R2MappedBasesPct	R2MappedReads	R2MappedReadsPct	R2MatchedBases	R2MatchedBasesPct	R2MismatchedBases	R2MismatchedBasesPct	R2PerfectBases	R2PerfectBasesPct	R2PerfectReads	R2PerfectReadsPct	R2Q20Bases	R2Q20BasesPct	R2SoftClippedBases	R2SoftClippedBasesPct	R2SoftClippedReads	R2SoftClippedReadsPct	R2UnmappedBases	R2UnmappedBasesPct	R2UnmappedReads	R2UnmappedReadsPct	R2UnpairedReads	R2UnpairedReadsPct	R2YieldBases	R2YieldReads	SoftClippedBases	SoftClippedBasesPct	SoftClippedReads	SoftClippedReadsPct	TotalPairs	TotalRecords	TotalSameChrPairs	TotalSameChrPairsPct	UnfilteredRecords	UnfilteredRecordsPct	UnmappedBases	UnmappedBasesPct	UnmappedReads	UnmappedReadsPct	UnpairedReads	UnpairedReadsPct	WgsAlignedReads	WgsAlignedReadsPct	WgsCalculatedAlignedReads	WgsCovDuplicateReads	WgsCovDuplicateReadsPct	WgsCoverageBases1	WgsCoverageBases10	WgsCoverageBases100	WgsCoverageBases1000	WgsCoverageBases1000Pct	WgsCoverageBases100Pct	WgsCoverageBases10Pct	WgsCoverageBases15	WgsCoverageBases15Pct	WgsCoverageBases1Pct	WgsCoverageBases20	WgsCoverageBases20Pct	WgsCoverageBases30	WgsCoverageBases30Pct	WgsCoverageBases40	WgsCoverageBases40Pct	WgsCoverageBases50	WgsCoverageBases500	WgsCoverageBases500Pct	WgsCoverageBases50Pct	WgsCoverageBases60	WgsCoverageBases60Pct	WgsCoverageBases70	WgsCoverageBases70Pct	WgsCoverageMean	WgsCoverageMedian	WgsCoverageStandardDeviation	WgsExpectedAlignedReads	WgsFilteredLowBaseQualityBases	WgsFilteredOverlapBases	WgsReadsPaired	WgsReadsPairedWithMates	WgsTotalReads	YieldBases	YieldReads
RIH0_ANA0-HG004-19_sent	sent	107200856304	97.922171	148.60407	151	151	13.601124	1.801826	39657567	0.036994	10762468224	9.920168	71274624	9.920168	0	0.0	results/day/hg38/RIH0_ANA0-HG004-19/align/sent/RIH0_ANA0-HG004-19.sent.mrkdup.sort.bam	41849303481	404.411566	368	285	170.825113	38171173	0.035607	109164954871	99.716269	722946721	99.716269	106601257103	99.440677	561428028	0.523716	76347590406	69.937821	508647028	70.357471	104193435539	97.194593	53802806572	98.372971	149.041453	151	151	12.134035	20039038	0.037245	19300672	0.035873	54613800347	99.85579	361680797	99.85579	53541054588	99.513498	242451312	0.450629	39535673196	72.391361	263068061	72.734871	52486874205	97.554157	519025007	0.950355	13724176	3.794555	78872132	0.14421	522332	0.14421	1138026	0.313678	54692672479	362203129	53398049732	97.472114	148.166184	151	151	14.913297	19618529	0.03674	18870501	0.035339	54551154524	99.576977	361265924	99.576977	53060202515	99.367304	318976716	0.597356	36811917210	67.481463	245578967	67.97734	51706561334	96.832303	770909598	1.413187	18537078	5.131145	231744381	0.423023	1534731	0.423023	146349	0.040339	54782898905	362800655	1289934605	1.181638	32261254	4.462466	361119575	725003784	354693549	97.76541	725003784	100.0	310616513	0.283731	2057063	0.283731	396705	0.109345	718482059	99.100456	647207435	71274624	9.830931	2911276958	2889376451	8525874	737351	0.023786	0.275035	93.208021	2871218732	92.622273	93.914507	2796232450	90.203301	1791269783	57.78434	395932309	12.772329	52957046	1215597	0.039214	1.708334	22758951	0.734178	16348296	0.527378	31.142648	31	124.554792	718482059	0	0	718482059	717218406	725003784	109475571384	725003784
RIH0_ANA0-HG004-19_strobe	strobe	106828179508	98.026182	120.893637	151	151	61.857349	2.324431	65525448	0.061337	10646981159	9.865132	70509809	9.865132	0	0.0	results/day/hg38/RIH0_ANA0-HG004-19/align/strobe/RIH0_ANA0-HG004-19.strobe.mrkdup.sort.bam	39492717952	406.688407	369	285	171.44584	67346785	0.063042	107925375788	99.032976	874247248	99.208016	106199819420	99.411803	561013303	0.525155	76372163099	70.763861	508335215	58.145475	103902441058	97.261267	53625048422	98.510434	121.156998	151	151	61.610384	31173242	0.058132	33522729	0.062513	54074891011	99.336805	438222373	99.457384	53348453229	99.484205	243072464	0.453282	39557738043	73.153616	263043771	60.025181	52345027066	97.613016	449842589	0.831888	12970424	2.959781	361016387	0.663195	2390837	0.542616	2587191	0.58718	54435907398	440613210	53203131086	97.542885	120.628949	151	151	62.103443	34352206	0.064568	33824056	0.063575	53850484777	98.729746	436024875	98.958648	52851366191	99.338827	317940839	0.597598	36814425056	68.364148	245291444	56.256296	51557413992	96.906729	647353691	1.202132	16952340	3.88793	692838585	1.270254	4588335	1.041352	389693	0.088443	54543323362	440613210	1097196280	1.016625	29922764	3.422689	435635182	881226420	425234876	96.509788	881226420	100.0	1053854972	0.967024	6979172	0.791984	2001144	0.454172	714737588	81.107145	644227779	70509809	8.001327	2911802133	2888366015	8545098	741619	0.023924	0.275655	93.175425	2869232283	92.558193	93.931448	2792202175	90.073289	1777704016	57.346724	388052018	12.51812	51218255	1238787	0.039962	1.652243	22073234	0.712058	15980737	0.515521	31.046861	31	119.659022	714737588	0	0	714737588	712938330	881226420	108979230760	881226420
RIH0_ANA0-HG005-19_bwa2a	bwa2a	107848080470	97.830856	148.519214	151	151	13.927048	1.833563	40217234	0.037291	11830058307	10.829968	78344757	10.829968	0	0.0	results/day/hg38/RIH0_ANA0-HG005-19/align/bwa2a/RIH0_ANA0-HG005-19.bwa2a.mrkdup.sort.bam	41296763105	399.167541	364	282	167.652639	39926784	0.037021	109877325608	99.67162	727664408	99.67162	107227936320	99.424984	580217366	0.537995	76204995399	69.354614	508017016	69.81474	104790619064	97.165029	54133828240	98.300759	148.982069	151	151	12.394142	20339583	0.037573	20115736	0.037159	54965159680	99.81036	364007680	99.81036	53862498170	99.498779	251214334	0.464062	39488525447	71.842829	262905770	72.225336	52802061637	97.539863	559978249	1.018788	14283333	3.92391	104433865	0.18964	691615	0.18964	1161881	0.318008	55069593545	364699295	53714252230	97.361807	148.055912	151	151	15.294458	19877651	0.037006	19811048	0.036882	54912165928	99.533131	363656728	99.533131	53365438150	99.350612	329003032	0.612506	36716469952	66.863999	245111246	67.401818	51988557427	96.787268	826417760	1.504981	19162564	5.26941	257570364	0.466869	1705764	0.466869	170277	0.046605	55169736292	365362492	1386396009	1.261767	33445897	4.596335	363486451	730061787	356995939	97.710068	730061787	100.0	362004229	0.32838	2397379	0.32838	543883	0.148861	723407129	99.08848	645062372	78344757	10.73125	2929073320	2897312167	8815294	748614	0.024149	0.284371	93.464018	2824056186	91.100863	94.488597	2694822322	86.931924	1766191542	56.975344	423769379	13.670322	59223126	1344068	0.043358	1.910471	23841560	0.769102	16841016	0.543272	31.016063	31	137.394334	723407129	0	0	723407129	722097516	730061787	110239329837	730061787
RIH0_ANA0-HG005-19_sent	sent	107811177671	97.760054	148.459684	151	151	14.124045	1.856316	40879609	0.037918	11805998269	10.810378	78185419	10.810378	0	0.0	results/day/hg38/RIH0_ANA0-HG005-19/align/sent/RIH0_ANA0-HG005-19.sent.mrkdup.sort.bam	42169754243	399.215191	364	282	167.897006	38573782	0.035779	109894795855	99.649418	727780105	99.649418	107196724830	99.430066	575879059	0.534155	76246090419	69.380984	508356397	69.850274	104759265216	97.169206	54117622043	98.237443	148.923598	151	151	12.606865	20661633	0.038179	19495127	0.036024	54975815901	99.795287	364078251	99.795287	53848846115	99.503349	249280801	0.460628	39507178463	71.862832	263046695	72.250044	52787560163	97.542276	567844565	1.032899	14528884	3.990594	112773746	0.204713	746846	0.204713	1233764	0.337541	55088589647	364825097	53693555628	97.283566	147.99529	151	151	15.480798	20217976	0.037654	19078655	0.035532	54918979954	99.503826	363701854	99.503826	53347878715	99.356204	326598258	0.608263	36738911956	66.896567	245309702	67.448021	51971705053	96.79319	830832032	1.512832	19415962	5.338428	273852694	0.496174	1813594	0.496174	191726	0.052454	55192832648	365515448	1398676597	1.272741	33944846	4.664162	363510128	730340545	356929389	97.650972	730340545	100.0	386626440	0.350582	2560440	0.350582	579830	0.158634	723244068	99.028333	645058649	78185419	10.705337	2929329697	2897387820	9058925	741599	0.023923	0.292231	93.466459	2823854219	91.094348	94.496868	2694353043	86.916786	1765419228	56.95043	423361814	13.657174	59352002	1337549	0.043148	1.914629	24213039	0.781085	17269795	0.557104	31.010598	31	133.268381	723244068	0	0	723244068	721843288	730340545	110281422295	730340545
RIH0_ANA0-HG005-19_strobe	strobe	107370243663	97.784524	118.498904	151	151	63.624947	2.409755	67210646	0.062597	11673745070	10.758981	77309570	10.758981	0	0.0	results/day/hg38/RIH0_ANA0-HG005-19/align/strobe/RIH0_ANA0-HG005-19.strobe.mrkdup.sort.bam	40088069257	401.694203	365	286	168.457599	68030058	0.06336	108502326403	98.815538	895924071	99.047792	106732148674	99.405706	570064931	0.530934	76266834851	70.290507	507769167	56.675469	104408974944	97.242002	53906515912	98.293957	118.766487	151	151	63.384744	31853627	0.05909	33754012	0.062616	54370913223	99.140746	449147821	99.309978	53625591814	99.478868	247170086	0.458516	39528366566	72.701311	262901646	58.533435	52616258518	97.606491	464397311	0.854128	13421373	2.988186	471233401	0.859254	3120751	0.690022	2839154	0.627758	54842146624	452268572	53463727751	97.276191	118.229901	151	151	63.864384	35357019	0.066133	34276046	0.064111	54131413180	98.491031	446776250	98.785606	53106556860	99.331938	322894845	0.603951	36738468285	67.869036	244867521	54.807641	51792716426	96.874495	667685429	1.233453	17407656	3.896281	829340622	1.508969	5492322	1.214394	467583	0.103386	54960753802	452268572	1132082740	1.043372	30829029	3.441031	446308667	904537144	435557548	96.305066	904537144	100.0	1300574023	1.184462	8613073	0.952208	2653168	0.586636	718558453	79.439353	641248883	77309570	8.546865	2929592539	2896345058	8987639	744988	0.024032	0.289931	93.43282	2821651360	91.023286	94.505347	2690334209	86.787143	1751737749	56.509081	414704662	13.377904	57329150	1354033	0.04368	1.849374	23399209	0.754832	16783954	0.541431	30.893534	31	126.200079	718558453	0	0	718558453	716618734	904537144	109802900426	904537144
RIH0_ANA0-HG006-19_bwa2a	bwa2a	104413810086	95.17129	146.847427	151	151	17.082256	2.964961	43862418	0.042008	9957426824	9.328998	65943224	9.328998	0	0.0	results/day/hg38/RIH0_ANA0-HG006-19/align/bwa2a/RIH0_ANA0-HG006-19.bwa2a.mrkdup.sort.bam	44431479957	414.321055	390	301	164.181148	41114508	0.039377	107727421583	98.191586	713426633	98.191586	103696669892	99.313175	676025686	0.647449	70633611062	65.566975	473409859	66.357189	101251885919	96.971738	52229920136	95.394109	146.952248	151	151	15.901013	23322925	0.044654	20785987	0.039797	53811211338	98.282221	356365638	98.282221	51940676912	99.446212	268457237	0.513991	37342505518	69.3954	250474458	70.285805	51066836505	97.773147	1189730384	2.210934	35046105	9.834311	940513466	1.717779	6228566	1.717779	2051600	0.56367	54751724804	362594204	52183889950	94.949313	146.742809	151	151	18.18425	20539493	0.03936	20328521	0.038956	53916210245	98.101294	357060995	98.101294	51755992980	99.180021	407568449	0.781024	33291105544	61.746004	222935401	62.436224	50185049414	96.169621	1132750333	2.100946	25008176	7.003895	1043523703	1.898706	6910753	1.898706	1436733	0.394738	54959733948	363971748	2322480717	2.155886	60054281	8.417723	355624262	726565952	344926568	94.767402	726565952	100.0	1984037169	1.808414	13139319	1.808414	4859153	1.335036	706862853	97.288189	640919629	65943224	9.076014	2927375408	2768280142	9843522	915925	0.029547	0.317541	89.301591	2550628082	82.280381	94.433824	2264736153	73.05783	1566524977	50.534326	777583130	25.083954	232935028	1454363	0.046916	7.514221	53170441	1.715218	21612326	0.697189	30.535775	30	166.117944	706862853	0	0	706862853	703441840	726565952	109711458752	726565952
RIH0_ANA0-HG006-19_sent	sent	104361659269	95.07996	146.776419	151	151	17.265054	2.977142	45066381	0.043183	9926152610	9.30312	65736110	9.30312	0	0.0	results/day/hg38/RIH0_ANA0-HG006-19/align/sent/RIH0_ANA0-HG006-19.sent.mrkdup.sort.bam	45374474243	414.321461	390	301	164.45117	39514477	0.037863	107738691921	98.156647	713501271	98.156647	103651948600	99.319951	670196192	0.642186	70676511439	65.599935	473727908	66.394823	101209356793	96.979444	52207000514	95.308596	146.888623	151	151	16.067511	23961837	0.045898	20019017	0.038345	53818046202	98.249705	356410902	98.249705	51920928118	99.452042	266053379	0.509612	37362110728	69.423016	250594736	70.310626	51047083263	97.778234	1194407998	2.219345	35239604	9.887353	958755474	1.750295	6349374	1.750295	2138497	0.587273	54776801676	362760276	52154658755	94.85219	146.664429	151	151	18.382007	21104544	0.040465	19495460	0.03738	53920645719	98.06394	357090369	98.06394	51731020482	99.187727	404142813	0.774893	33314400711	61.784128	223133172	62.486472	50162273530	96.179852	1140959157	2.115997	25315498	7.089381	1064546074	1.93606	7049974	1.93606	1513497	0.415636	54985191793	364140343	2335367155	2.167622	60555102	8.487035	355576872	726900619	344830002	94.697006	726900619	100.0	2023301548	1.843353	13399348	1.843353	4911477	1.348787	706602824	97.207624	640866714	65736110	9.043342	2927582144	2768403896	10159441	902874	0.029126	0.327732	89.305583	2550561311	82.278227	94.440493	2264433363	73.048063	1565849786	50.512546	776857868	25.060557	232742480	1444263	0.04659	7.50801	53477731	1.725131	22061042	0.711664	30.528184	30	161.501416	706602824	0	0	706602824	703026430	726900619	109761993469	726900619
RIH0_ANA0-HG006-19_strobe	strobe	103469738642	94.86113	114.511119	151	151	66.703022	3.333156	83469738	0.080671	9763967436	9.273096	64662036	9.273096	0	0.0	results/day/hg38/RIH0_ANA0-HG006-19/align/strobe/RIH0_ANA0-HG006-19.strobe.mrkdup.sort.bam	42563015539	416.831244	392	306	163.635053	76039278	0.073489	105293497430	96.533153	887659619	97.256193	102763894995	99.317826	629804369	0.608685	70661799573	67.109367	472637577	53.245362	100503342227	97.133078	51847916484	95.27355	114.360565	151	151	66.421454	44406336	0.085647	37780912	0.072869	52797264156	97.018031	445604260	97.645027	51555697624	99.436392	254437948	0.490739	37362556841	70.766085	250135221	56.133938	50752566524	97.887379	949347672	1.7981	31851600	7.147957	1622788997	2.981969	10746947	2.354973	4931509	1.080639	54420053153	456351207	51621822158	94.450481	114.662883	151	151	66.98531	39063402	0.075672	38258366	0.074113	52496233274	96.050358	442055359	96.867358	51208197371	99.19874	375366421	0.727147	33299242732	63.43168	222502356	50.333595	49750775703	96.375474	874411116	1.665664	21290734	4.816305	2158673048	3.949642	14295848	3.132642	1382608	0.30297	54654906322	456351207	1823758788	1.732072	53142334	5.986792	440672751	912702414	426496191	93.457886	912702414	100.0	3781462045	3.466847	25042795	2.743807	9364339	2.052003	697307930	76.40036	632645894	64662036	7.084679	2927550000	2764202044	10130105	904504	0.029178	0.326786	89.170036	2542770504	82.026905	94.439457	2253016207	72.679758	1547234555	49.912039	756575598	24.406274	221782870	1462856	0.04719	7.154465	50319237	1.623242	21163435	0.682709	30.265	29	130.163216	697307930	0	0	697307930	694021088	912702414	109074959475	912702414
RIH0_ANA0-HG007-19_bwa2a	bwa2a	106303433554	95.960157	147.263747	151	151	16.393136	2.785211	41454683	0.038997	9931095444	9.160597	65768844	9.160597	0	0.0	results/day/hg38/RIH0_ANA0-HG007-19/align/bwa2a/RIH0_ANA0-HG007-19.bwa2a.mrkdup.sort.bam	44355600372	423.633417	400	320	166.328661	38163268	0.0359	109329834338	98.69209	724038638	98.69209	105604415220	99.342431	660855066	0.621669	72246040406	66.08081	483577115	66.788855	103045417699	96.935173	53259782622	96.343706	147.556145	151	151	14.867052	21758080	0.040853	19166151	0.035986	54629451044	98.821353	361784444	98.821353	52984082732	99.482349	256533739	0.481665	38383280480	70.26115	256907296	71.01115	52081493768	97.787657	1018598254	1.864559	29578733	8.175789	651568171	1.178647	4315021	1.178647	1965541	0.534791	55281019215	366099465	53043650932	95.578106	146.971728	151	151	17.78224	19696603	0.037133	18997117	0.035814	54700383294	98.563333	362254194	98.563333	52620332488	99.201943	404321327	0.762243	33862759926	61.905891	226669819	62.572034	50963923931	96.079216	1088980818	1.99081	23944068	6.609742	797317297	1.436667	5280247	1.436667	1057196	0.287645	55497700591	367534441	2107579072	1.927725	53522801	7.392258	361196998	733633906	351073817	95.521338	733633906	100.0	1448885468	1.30791	9595268	1.30791	3314706	0.901876	717953726	97.86267	652184882	65768844	8.964804	2908121090	2822075009	10761045	819513	0.026437	0.347139	91.036952	2686716588	86.670443	93.812702	2462753591	79.445649	1682510445	54.275887	661453552	21.337745	133776513	1431041	0.046164	4.315479	33295476	1.074074	20230946	0.652627	31.146231	31	182.432964	717953726	0	0	717953726	714987870	733633906	110778719806	733633906
RIH0_ANA0-HG007-19_sent	sent	106259431352	95.883307	147.202658	151	151	16.564769	2.796657	42391450	0.039894	9911085830	9.144906	65636330	9.144906	0	0.0	results/day/hg38/RIH0_ANA0-HG007-19/align/sent/RIH0_ANA0-HG007-19.sent.mrkdup.sort.bam	45291023131	423.643489	400	320	166.621869	36945580	0.034769	109339929896	98.662998	724105496	98.662998	105566424728	99.347816	656061044	0.617414	72292085848	66.116821	483940449	66.832865	103009927296	96.941915	53240860855	96.275283	147.502247	151	151	15.022777	22245864	0.041783	18570359	0.03488	54635383532	98.796994	361823732	98.796994	52967740217	99.487009	254550279	0.478111	38403978229	70.291404	257044483	71.041355	52065295829	97.791987	1023818281	1.873911	29805225	8.237499	665269911	1.203006	4405761	1.203006	2052126	0.558115	55300653443	366229493	53018570497	95.492887	146.903448	151	151	17.968267	20145586	0.037997	18375221	0.034658	54704546364	98.529534	362281764	98.529534	52598684511	99.20804	401510765	0.757302	33888107619	61.947516	226895966	62.629696	50944631467	96.088278	1094961716	2.001592	24258705	6.696088	816416834	1.470466	5406734	1.470466	1114056	0.302989	55520963198	367688498	2118779997	1.937792	54063930	7.466306	361167708	733917991	351000508	95.461378	733917991	100.0	1481686745	1.337002	9812495	1.337002	3354608	0.912351	717736499	97.795191	652100169	65636330	8.943279	2908358685	2822323870	10929863	808256	0.026073	0.352585	91.04498	2686815647	86.673638	93.820366	2462592986	79.440468	1681849766	54.254574	660979171	21.322442	133902999	1417115	0.045715	4.31956	33684523	1.086625	20619908	0.665175	31.137643	31	178.381039	717736499	0	0	717736499	714633220	733917991	110821616641	733917991
RIH0_ANA0-HG007-19_strobe	strobe	105530554964	95.745248	115.707952	151	151	65.808552	3.226127	77723890	0.073651	9801726043	9.141585	64912093	9.141585	0	0.0	results/day/hg38/RIH0_ANA0-HG007-19/align/strobe/RIH0_ANA0-HG007-19.strobe.mrkdup.sort.bam	42589314730	425.974324	401	320	165.852733	69061326	0.065442	107221293139	97.279212	897657508	97.835466	104837138143	99.342923	624355495	0.591635	72269607154	67.40229	482926011	53.798471	102437713941	97.069246	52947198799	96.264088	115.721499	151	151	65.50051	40019479	0.075584	33406369	0.063094	53774867148	97.768884	450631862	98.228507	52668516246	99.473659	245276184	0.463247	38402677545	71.413803	256650146	56.953395	51827605341	97.885453	827668349	1.539136	27139230	6.022484	1227158729	2.231116	8126879	1.771493	4744343	1.03417	55002025877	458758741	52583356165	95.228438	115.694296	151	151	66.117624	37704411	0.071704	35654957	0.067807	53446425991	96.791457	447025646	97.442426	52168621897	99.211282	379079311	0.720911	33866929609	63.366126	226275865	50.618095	50610108600	96.247391	863069826	1.614832	20731853	4.637732	1771697345	3.208543	11733095	2.557574	1138127	0.248088	55218123336	458758741	1690738175	1.576868	47871083	5.33289	445887519	917517482	432488915	94.273717	917517482	100.0	2998856074	2.720788	19859974	2.164534	6988752	1.523405	710074789	77.390873	645162696	64912093	7.074753	2908511794	2820046153	10611976	817434	0.026369	0.34233	90.971504	2681689422	86.508272	93.825305	2453506168	79.147338	1662118630	53.61807	641751498	20.702179	127109482	1443225	0.046557	4.100408	31848520	1.027397	19664651	0.634359	30.915801	31	158.506397	710074789	0	0	710074789	706865062	917517482	110220149213	917517482
